spkr,alter,hate,work,love,sex,drink,food,negemo,swear,sympathy,negate,hedge,meta,ntri,like,imean,youknow,you,appr,agree,restart,interrupt,mimiccontentraw,mimicfunc,mimicswbdnorm,mimicswbdcontnorm,laughmimic,rate,ratecorrelation,initlaugh,midlaugh,totalwords,i,uh,um,question,totalturns
313,330,0,0,0,1,0,0,10,1,0,10,6,6,0,6,1,1,8,2,0,0,3,43,34,0.001421,0.000059,0,3.453388,0.112279,0,0,353,22,1,0,7,35
330,313,0,4,0,1,3,1,6,2,0,9,5,3,0,21,0,6,8,0,0,11,1,34,30,0.000087,0.000049,0,3.377528,-0.097217,5,3,519,25,2,2,10,35
314,330,0,6,0,0,0,0,1,0,0,1,2,0,2,1,2,5,1,2,0,3,4,45,31,0.069162,0.092612,0,3.147151,0.230634,0,1,392,17,5,4,16,41
330,314,0,5,1,0,0,0,7,1,0,3,2,2,1,7,0,4,6,0,0,5,2,28,21,0.002894,0.002018,0,2.661418,0.288687,0,0,412,37,2,3,6,42
315,330,0,3,1,0,0,0,1,0,0,2,0,0,0,3,0,0,10,1,1,5,2,25,15,0.008540,0.009824,0,3.942485,0.225855,0,0,331,14,1,1,9,29
330,315,0,7,0,0,0,0,5,0,0,3,2,0,0,1,0,1,4,3,0,2,3,24,20,0.012568,0.014862,0,2.673196,0.168287,3,1,207,8,1,1,5,29
316,330,0,0,0,0,0,0,16,14,0,15,2,1,3,7,1,0,8,1,0,5,5,62,45,0.365744,0.433463,0,3.704345,0.232123,2,0,494,21,0,0,33,56
330,316,0,0,0,0,0,0,5,2,0,13,1,0,1,8,0,1,17,0,0,2,1,45,37,0.115837,0.162586,0,3.256476,0.113678,4,3,362,20,1,1,5,56
317,330,0,1,0,0,1,0,5,0,0,5,3,0,0,4,0,2,6,1,1,0,6,44,36,0.005157,0.009729,1,3.814996,0.119272,1,6,308,17,0,0,10,37
330,317,0,4,0,0,1,0,9,0,1,11,4,6,0,23,2,8,19,0,0,9,0,69,62,0.001112,0.000700,0,2.831511,-0.179215,3,4,682,36,1,1,7,38
318,330,0,10,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,31,20,0.220726,0.418233,0,2.488705,-0.144326,0,0,216,6,3,2,6,25
330,318,1,11,0,0,0,0,3,0,0,1,3,0,1,1,0,2,3,1,1,1,0,45,30,0.027108,0.041118,0,2.424793,-0.000661,0,0,374,19,1,4,12,25
301,331,0,13,0,0,0,2,4,0,0,14,8,0,0,38,2,3,7,0,0,5,2,92,67,0.035953,0.003626,0,4.205002,0.052304,0,0,637,20,0,2,3,34
331,301,0,4,0,0,0,2,3,0,0,5,5,0,0,22,1,6,4,0,1,10,4,75,63,0.001809,0.001437,0,3.248025,0.027313,0,1,426,17,0,0,15,34
302,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.002265,0.000000,0,4.181818,-0.459201,0,0,31,0,0,0,3,11
331,302,0,0,0,0,0,0,0,0,0,4,0,0,0,2,1,1,0,1,0,0,1,9,4,0.011012,0.018343,0,2.203944,0.008373,0,2,87,7,0,2,4,11
303,331,0,3,0,0,0,0,0,0,0,7,1,0,0,5,2,1,4,0,0,5,0,38,29,0.013047,0.014471,0,4.082033,0.178060,0,0,212,9,0,0,12,37
331,303,0,3,0,0,1,1,7,0,2,19,10,1,1,31,1,4,5,2,0,10,2,51,47,0.000153,0.000004,0,2.955027,0.038660,2,4,585,42,0,4,18,37
304,331,0,1,2,0,0,0,0,0,0,4,6,0,0,3,3,0,6,0,0,4,1,43,29,0.001858,0.000832,2,3.684562,0.095601,2,0,298,18,1,2,4,35
331,304,0,7,2,0,0,0,4,1,0,17,11,0,0,32,3,12,4,3,0,8,3,84,65,0.036634,0.037654,1,3.535139,-0.073602,0,7,681,36,0,2,19,36
305,331,0,3,0,0,0,0,0,0,0,3,2,0,0,1,3,0,2,0,0,2,2,16,10,0.125074,0.219584,0,2.839752,0.036193,0,0,118,11,2,0,2,23
331,305,0,1,0,0,0,0,2,0,0,4,0,0,0,3,0,2,4,0,0,2,4,7,6,0.000930,0.000789,0,3.310053,-0.179037,0,2,158,8,0,2,11,24
306,331,0,14,0,0,0,0,4,0,0,6,3,0,0,4,0,0,1,2,2,3,1,34,29,0.011955,0.010221,0,3.883175,0.080504,0,0,263,17,0,0,5,40
331,306,0,7,0,0,1,8,1,1,1,20,7,1,1,19,2,7,2,0,0,4,0,55,45,0.010304,0.000764,0,3.751706,0.060903,2,8,692,36,0,0,23,41
307,331,0,5,2,0,0,0,2,0,0,0,0,0,0,4,0,2,4,1,0,5,0,43,35,0.001645,0.000355,0,4.647617,-0.342680,0,0,293,17,1,1,4,30
331,307,0,8,0,0,0,1,2,1,0,8,8,0,0,13,3,3,10,2,0,5,0,41,32,0.001572,0.001553,0,3.844255,-0.105435,0,3,463,35,1,2,12,31
308,331,0,5,0,0,0,0,1,0,0,5,4,0,2,9,3,2,2,0,0,10,5,54,41,0.007073,0.000048,0,3.572383,-0.017308,0,0,336,15,2,2,12,28
331,308,0,2,1,0,0,0,5,2,0,20,12,0,0,44,2,12,5,1,0,7,5,116,84,0.005450,0.001670,0,3.786436,0.148019,1,3,679,33,1,2,12,28
309,331,0,3,0,0,0,0,1,0,0,5,5,0,0,1,0,0,6,0,0,7,3,36,24,0.081889,0.189419,1,2.933967,0.182645,4,1,266,6,5,1,7,50
331,309,0,16,0,0,0,0,3,0,0,18,1,0,0,13,1,5,6,1,0,6,0,31,16,0.147829,0.348310,1,3.324174,0.131269,1,3,519,25,1,1,22,51
310,331,0,6,1,0,0,0,0,0,0,7,6,0,0,5,1,3,7,1,0,2,4,47,30,0.043311,0.040255,0,3.537240,-0.089420,0,0,474,40,0,8,7,47
331,310,0,10,0,0,0,0,2,0,0,10,4,0,1,11,4,5,9,1,0,4,2,52,41,0.000799,0.000201,0,3.661715,-0.219605,1,3,454,23,1,0,16,47
311,331,0,11,0,0,0,0,2,1,0,11,7,0,0,12,0,1,3,3,0,8,3,68,57,0.007621,0.002471,0,3.289419,0.215494,0,0,403,21,4,0,15,45
331,311,1,3,1,0,0,0,4,0,0,16,13,0,0,21,2,11,10,4,0,6,1,57,46,0.008100,0.006531,0,3.286187,0.198080,3,7,623,36,0,7,15,45
312,331,0,3,1,0,0,0,2,0,1,6,4,0,0,6,2,3,4,1,0,1,4,34,24,0.021809,0.002002,0,3.448275,0.143610,0,0,435,29,0,3,10,47
331,312,0,4,0,0,1,0,6,1,1,9,10,1,2,15,0,4,5,3,0,5,3,30,22,0.006334,0.014307,0,3.261213,0.132903,3,1,408,16,1,4,16,47
314,331,0,2,1,0,0,0,3,0,0,3,2,1,0,8,3,9,5,1,0,3,3,23,17,0.007415,0.008945,0,3.070147,-0.032633,0,1,452,19,5,2,5,44
331,314,0,2,0,0,0,0,4,0,0,16,3,0,0,15,1,1,4,0,0,8,4,47,34,0.042238,0.045361,1,3.804974,-0.008313,3,1,459,22,1,4,15,45
315,331,0,1,0,0,0,1,1,0,0,5,2,0,0,2,0,1,4,0,0,7,4,43,32,0.024859,0.041591,1,3.073570,0.149600,0,1,278,12,1,0,7,40
331,315,0,11,1,0,0,2,2,0,0,8,6,2,0,14,1,4,3,2,0,6,3,45,36,0.009713,0.010290,1,3.398591,-0.061769,2,5,445,16,0,0,20,41
316,331,0,2,0,0,0,0,13,13,0,17,3,1,1,13,1,1,3,1,0,8,2,45,38,0.239392,0.382264,0,3.736317,-0.158679,0,1,508,25,1,0,19,40
331,316,0,2,0,0,0,0,2,0,1,7,7,0,0,11,0,2,8,1,0,1,0,29,20,0.016883,0.029337,1,3.908347,-0.158582,2,4,308,22,0,0,12,39
317,331,0,11,0,0,0,0,1,0,0,4,3,4,0,2,0,0,2,2,1,4,2,42,28,0.016336,0.013550,0,3.600254,-0.013726,0,0,293,24,0,0,7,49
331,317,0,21,2,0,0,0,6,1,0,12,2,2,2,16,5,3,5,0,0,11,4,52,32,0.008316,0.009325,0,3.585437,-0.191539,5,8,590,26,1,1,25,50
318,331,0,17,0,0,0,0,0,0,0,5,7,0,0,3,0,0,4,1,0,3,3,64,44,0.055249,0.063045,0,2.594911,0.051371,0,0,358,12,4,2,3,38
331,318,0,10,0,0,0,4,3,0,0,9,2,1,2,13,3,5,4,4,0,5,1,58,41,0.018733,0.022403,0,3.013376,-0.129704,2,4,568,14,1,3,21,39
301,332,0,16,2,0,0,0,6,0,0,12,10,3,0,21,1,5,21,2,0,5,1,78,63,0.004719,0.007632,2,4.486964,-0.156347,3,1,771,32,4,1,8,46
332,301,0,11,2,0,0,0,3,1,2,11,3,0,0,10,3,8,3,1,0,9,3,65,48,0.002904,0.000348,1,3.030071,0.023475,1,5,567,33,3,4,6,46
302,332,0,13,0,0,0,0,1,0,0,7,4,0,1,1,3,1,7,0,0,21,1,42,30,0.017921,0.024272,0,2.337601,-0.333668,1,5,466,27,16,1,9,51
332,302,0,5,0,0,0,0,0,0,0,5,0,0,0,1,1,0,6,2,0,12,3,20,15,0.010559,0.016573,0,2.088792,-0.171020,2,1,246,5,0,2,13,51
303,332,0,0,0,0,0,0,4,0,0,7,1,0,2,21,1,2,6,0,0,7,0,56,47,0.009981,0.018573,0,3.111936,-0.376959,0,0,404,15,2,0,17,38
332,303,0,2,3,0,0,0,1,0,0,7,4,1,0,7,1,5,2,1,0,7,3,38,32,0.002507,0.000025,0,3.591763,0.215993,2,0,358,13,0,4,4,38
304,332,0,1,0,0,0,0,4,0,0,8,8,0,0,12,2,4,5,1,0,10,0,21,15,0.006538,0.006260,0,3.504377,0.274361,0,0,441,36,3,4,11,37
332,304,0,4,0,0,0,0,2,0,0,5,10,0,0,2,1,2,2,0,0,7,4,43,29,0.038465,0.048511,0,3.070365,0.112075,1,2,297,15,1,7,10,36
305,332,0,11,0,0,0,0,1,0,0,5,0,0,0,5,5,0,6,0,0,14,5,52,37,0.015758,0.010067,1,3.358112,0.247220,2,3,532,46,11,3,7,51
332,305,0,5,0,0,0,0,2,0,0,5,1,0,0,1,3,1,3,1,0,12,4,46,36,0.007525,0.000071,2,3.231545,0.178642,2,2,274,18,1,3,11,51
306,332,0,9,3,0,0,0,5,0,0,8,6,1,0,10,1,4,2,2,0,12,1,30,18,0.030952,0.038800,0,3.554014,0.115151,0,0,520,45,1,1,5,56
332,306,0,5,0,0,0,0,2,0,1,1,0,1,1,1,0,1,2,1,1,9,1,35,21,0.091576,0.246869,0,3.175288,-0.095063,4,2,257,6,1,1,11,56
307,332,0,3,0,0,0,1,7,0,1,6,5,2,0,7,0,4,9,1,0,6,1,41,35,0.008451,0.000874,0,3.411719,-0.056912,0,0,555,22,1,1,14,51
332,307,0,9,0,0,0,1,0,0,0,3,2,0,0,3,0,0,3,0,0,10,2,48,35,0.004061,0.000554,0,2.807598,-0.016189,2,3,283,10,1,3,9,52
308,332,0,6,0,0,1,0,1,0,2,5,9,1,0,12,5,9,7,3,0,6,3,54,46,0.001996,0.001035,1,3.498852,-0.108201,0,3,432,12,1,1,16,40
332,308,0,7,0,0,0,0,4,0,0,10,4,1,0,16,4,2,9,1,0,11,3,77,62,0.046138,0.007806,2,3.167500,0.307934,5,2,488,36,0,9,3,40
309,332,0,9,0,0,0,0,0,0,0,11,5,0,0,3,1,0,2,0,0,14,0,35,20,0.046747,0.062425,0,2.211652,0.011561,2,10,479,34,9,2,12,60
332,309,0,7,0,0,0,0,0,0,0,1,2,0,0,1,0,0,5,1,0,10,0,27,16,0.023326,0.041032,2,1.870025,0.132817,2,0,230,7,1,1,12,61
310,332,0,3,0,0,0,1,0,0,0,15,1,0,0,31,1,3,2,2,1,10,2,53,36,0.049396,0.059078,0,3.758688,-0.155092,1,2,699,57,1,4,9,61
332,310,0,2,0,0,0,0,0,0,0,2,3,0,0,3,1,2,5,2,0,5,4,41,31,0.054110,0.188298,0,2.804137,-0.189723,1,2,253,12,1,1,7,60
311,332,0,8,0,0,0,0,6,2,0,11,2,0,0,17,1,9,8,1,0,8,1,22,20,0.001279,0.001726,0,3.112516,0.034354,0,3,564,33,11,3,7,36
332,311,0,5,0,0,0,1,0,0,0,3,0,0,0,7,2,3,4,2,0,9,1,23,14,0.028161,0.047544,1,2.891635,-0.104778,0,2,264,9,2,3,3,36
312,332,0,6,0,0,0,0,3,1,2,15,6,3,0,13,2,5,3,0,0,14,6,28,24,0.002196,0.002307,0,3.253475,-0.371334,0,1,558,31,3,1,17,64
332,312,0,2,0,0,0,0,5,0,0,9,8,0,0,5,4,1,4,0,0,6,4,63,41,0.045458,0.018315,0,2.956471,-0.003104,0,2,501,33,5,7,7,63
313,332,0,9,0,0,0,0,5,1,0,18,17,2,0,8,2,6,4,0,0,5,1,55,48,0.004965,0.005896,0,3.920974,0.115212,0,1,657,36,0,0,16,50
332,313,0,8,0,0,0,0,2,0,0,10,6,0,0,5,4,3,1,0,0,6,0,74,54,0.015063,0.005071,1,2.987240,0.190732,1,2,396,16,2,3,7,49
314,332,0,2,0,0,0,0,3,0,0,11,5,0,0,14,3,14,7,1,0,7,2,40,30,0.002712,0.002873,1,3.854177,-0.020822,0,1,606,22,13,5,9,42
332,314,0,1,0,0,0,0,4,0,0,4,5,1,0,4,1,1,3,0,0,2,3,40,28,0.007403,0.004803,0,3.090271,-0.235189,0,3,265,9,0,0,3,42
315,332,1,3,0,0,0,0,3,0,0,8,6,0,0,5,0,2,21,1,0,10,1,51,40,0.003744,0.000233,3,3.506826,-0.229067,2,3,496,27,3,3,13,39
332,315,0,0,0,0,0,0,2,0,0,5,1,0,0,1,1,0,5,0,0,0,2,31,20,0.050027,0.053532,1,2.661999,-0.066870,5,1,215,6,0,3,7,38
316,332,0,5,1,0,0,7,2,0,2,18,6,1,0,3,0,1,9,1,0,11,0,50,36,0.031155,0.031631,1,2.648909,0.337914,1,4,597,41,0,6,33,49
332,316,0,2,0,0,0,0,2,0,1,5,4,0,0,1,0,2,3,1,0,2,1,39,27,0.132313,0.190019,1,2.392890,0.042271,4,1,249,15,0,0,5,48
317,332,0,11,0,0,0,0,1,0,0,2,2,0,0,4,0,0,3,2,1,5,2,27,19,0.099409,0.105192,3,3.266082,0.060021,3,8,435,19,2,1,14,63
332,317,0,10,1,0,0,0,4,0,0,8,4,0,0,9,1,1,3,3,0,6,2,19,15,0.001260,0.000076,1,2.993078,0.098542,2,3,335,19,2,3,8,63
318,332,0,6,0,0,0,1,0,0,0,2,2,0,0,5,0,0,2,0,0,9,0,23,19,0.013422,0.055840,0,2.961354,-0.035888,0,0,327,10,8,4,7,40
332,318,0,3,0,0,0,1,0,0,0,4,0,0,0,2,0,1,3,1,0,13,0,28,22,0.006484,0.008459,0,2.713306,0.078590,0,2,296,7,0,5,11,40
301,333,0,14,0,0,0,0,6,0,0,10,2,0,0,20,1,2,9,0,0,8,1,60,49,0.002263,0.000588,0,4.728386,-0.068633,0,0,578,33,3,1,9,53
333,301,0,7,0,0,0,0,4,0,0,5,6,0,0,20,1,8,6,3,0,5,2,81,62,0.478751,0.696203,0,2.832618,0.049065,1,5,539,36,2,1,6,54
302,333,0,9,0,0,0,0,2,0,0,14,0,0,0,8,2,0,13,1,0,15,6,48,40,0.084001,0.172013,1,3.681693,0.070012,2,0,531,18,12,2,13,64
333,302,0,10,1,0,0,0,0,0,0,12,15,1,0,20,8,11,19,8,0,10,2,71,53,0.007385,0.008446,1,2.962190,-0.086545,3,4,702,28,3,0,8,65
303,333,0,0,0,0,1,0,1,0,0,1,2,0,0,15,1,5,7,0,0,0,0,11,9,0.064815,0.094292,0,3.515257,0.007910,1,0,288,8,1,0,7,54
333,303,0,2,0,0,1,0,2,0,0,2,14,0,0,19,2,6,2,2,0,4,2,18,17,0.000637,0.001025,1,2.559857,-0.010054,4,2,508,22,1,0,13,55
304,333,0,7,0,0,0,0,1,0,0,4,1,0,0,5,1,0,5,1,0,10,0,28,19,0.012922,0.015996,1,3.160063,-0.227977,1,1,278,22,0,2,6,42
333,304,0,14,0,0,0,0,3,0,0,10,7,0,0,17,3,7,12,5,0,7,4,65,52,0.001586,0.000282,0,2.964901,-0.144599,4,3,686,38,2,2,6,43
305,333,0,8,1,0,0,0,0,0,0,4,1,0,0,3,3,1,2,2,0,4,0,40,32,0.156264,0.354692,1,3.068587,-0.040235,2,4,348,19,8,0,8,59
333,305,0,8,0,0,0,0,4,0,0,6,5,0,0,16,3,6,5,5,0,8,7,43,26,0.014794,0.007240,2,3.094056,0.108105,5,0,537,36,1,0,9,59
306,333,0,4,0,0,0,0,2,0,0,3,3,3,0,3,0,2,2,1,0,10,0,30,22,0.020456,0.021894,1,3.384080,0.184872,0,4,289,19,2,1,4,45
333,306,0,5,1,0,0,0,3,0,0,10,7,1,0,28,6,13,5,3,0,12,5,74,51,0.025109,0.037765,2,3.149138,-0.145760,3,4,682,50,5,1,12,45
307,333,0,0,0,0,0,0,1,0,0,11,8,1,0,13,0,2,6,0,0,6,4,32,25,0.021837,0.010556,0,3.903209,0.257524,0,0,449,33,1,1,7,50
333,307,0,2,0,0,0,0,2,0,2,14,9,0,1,16,0,8,10,6,0,4,2,57,43,0.011171,0.010956,0,3.080443,-0.061588,5,1,487,27,2,2,8,50
308,333,0,9,1,0,0,0,2,1,0,6,5,0,0,4,5,2,11,1,0,10,3,39,35,0.007848,0.002122,1,3.581741,-0.093322,1,1,500,20,0,3,19,51
333,308,0,7,0,0,0,0,0,0,0,13,7,0,0,11,0,6,14,0,0,6,6,84,61,0.004204,0.002296,0,3.254856,0.077212,5,3,543,32,1,0,6,51
309,333,0,5,0,0,0,0,1,0,0,3,4,0,0,2,0,2,3,1,0,3,1,37,25,0.089141,0.125370,1,1.956421,-0.118977,1,3,328,28,4,2,10,67
333,309,0,5,1,0,0,0,1,0,0,6,4,0,2,20,2,6,1,3,0,14,1,29,21,0.004072,0.005314,0,2.308923,-0.144304,0,5,615,36,3,1,10,68
310,333,0,8,5,0,0,0,2,2,0,8,3,0,0,14,0,2,8,1,0,6,1,71,46,0.288386,0.282366,0,3.862332,-0.036736,0,0,500,33,0,1,12,51
333,310,1,5,1,0,0,1,5,1,0,3,7,1,0,19,2,6,2,3,0,6,3,49,35,0.001503,0.154144,0,2.728394,0.159400,3,4,536,29,0,0,11,51
311,333,0,4,2,0,0,0,4,1,0,11,8,0,0,7,0,4,5,3,0,5,2,55,44,0.008556,0.008440,0,3.604368,0.164274,0,0,481,29,5,0,6,50
333,311,0,7,0,0,0,0,3,2,0,6,8,0,0,14,2,5,6,0,1,5,4,39,33,0.003093,0.002558,0,2.924743,-0.125257,2,1,529,29,2,0,7,51
312,333,0,6,0,0,2,0,9,1,2,10,5,4,1,12,3,2,4,0,0,9,3,46,26,0.004294,0.002590,0,3.630395,-0.072146,0,1,545,36,1,4,13,64
333,312,0,4,0,0,0,0,3,0,0,8,8,2,0,12,1,5,4,4,0,3,6,39,31,0.049920,0.148845,0,3.009771,-0.137034,6,5,430,23,1,0,7,64
313,333,0,10,0,0,0,0,3,0,0,8,12,3,0,2,2,4,10,1,1,4,4,61,40,0.014033,0.007670,0,4.218835,-0.161007,0,0,499,27,0,0,15,60
333,313,0,11,0,0,0,0,3,0,0,11,16,0,0,21,3,5,4,3,0,7,0,73,52,0.012436,0.020180,0,2.899408,0.032220,3,5,665,43,3,2,13,59
314,333,0,6,0,0,1,0,3,0,0,4,3,0,0,6,5,10,3,1,0,10,6,47,35,0.094806,0.092814,0,3.431097,-0.041207,0,2,491,25,12,2,13,56
333,314,0,7,0,0,0,0,3,0,4,17,5,0,1,15,5,4,4,6,0,6,5,64,51,0.033492,0.018162,1,3.447358,-0.093511,4,1,595,46,0,2,5,57
315,333,0,3,0,0,0,0,0,0,0,2,1,0,0,3,0,0,8,0,0,7,5,25,17,0.287621,0.497515,2,3.437142,-0.111395,2,0,272,18,2,2,8,42
333,315,0,10,1,0,0,0,2,0,0,6,7,0,0,10,1,4,3,3,0,7,0,39,28,0.515144,0.557524,1,2.841027,-0.004527,1,3,575,42,6,2,4,42
316,333,0,1,1,4,0,1,7,0,0,12,6,2,1,6,0,2,12,0,0,4,4,56,42,0.025474,0.032951,0,3.767748,-0.121599,0,0,559,29,0,1,27,62
333,316,0,0,0,1,0,1,2,0,0,12,6,0,1,11,0,7,9,2,1,6,5,45,31,0.096403,0.020837,0,3.056405,-0.041428,11,2,439,22,0,0,10,63
317,333,0,9,0,0,0,0,2,0,0,5,3,2,0,0,0,1,14,1,2,5,1,40,30,0.041557,0.091462,2,3.167110,-0.149001,2,7,361,14,2,0,8,53
333,317,0,5,0,0,0,0,1,0,0,9,11,0,0,23,3,6,17,2,0,6,1,48,37,0.003388,0.010139,2,2.917430,-0.042183,4,2,565,28,0,3,8,53
318,333,0,4,0,0,0,1,1,0,0,0,1,0,0,1,0,0,5,0,0,7,4,48,34,0.011424,0.012649,0,3.502929,0.150759,0,0,284,3,7,3,2,32
333,318,0,7,0,0,0,0,2,0,0,3,14,1,1,13,4,7,4,3,0,5,0,46,31,0.023593,0.024373,0,2.738084,0.074889,0,2,500,23,3,2,7,33
301,334,0,15,1,0,1,0,0,0,0,13,13,2,0,29,0,4,6,1,0,22,3,44,34,0.010598,0.003201,0,4.282458,0.015642,0,0,643,24,6,3,7,43
334,301,0,4,0,0,0,0,1,0,0,7,7,1,0,2,0,0,5,2,1,10,1,60,40,0.037456,0.084605,0,3.591243,-0.218230,2,0,378,10,3,2,13,44
302,334,0,3,0,0,0,0,3,0,0,7,1,0,0,2,1,0,6,1,0,14,2,49,36,0.261455,0.039338,1,3.615005,-0.110406,2,6,365,8,6,0,11,54
334,302,0,1,0,0,0,0,1,0,0,6,6,0,0,3,1,0,14,2,0,11,1,42,27,0.071629,0.091684,0,3.173959,-0.043180,0,1,522,17,3,4,9,54
303,334,0,1,0,0,0,0,0,0,0,3,2,0,1,7,0,4,3,0,0,8,2,27,20,0.003161,0.006344,0,3.040307,0.006463,0,0,313,7,1,0,22,49
334,303,0,5,0,0,0,0,2,0,0,4,15,0,0,9,2,1,10,0,0,9,0,41,31,0.018378,0.035477,0,2.916562,0.025946,3,2,574,8,3,7,11,49
304,334,0,9,1,0,0,0,1,0,0,15,4,0,1,9,0,1,0,3,0,21,2,63,49,0.018694,0.017835,0,3.240669,-0.021825,0,2,393,34,9,6,9,42
334,304,0,15,0,0,0,0,0,0,0,7,6,0,0,2,1,0,6,1,0,9,1,48,35,0.003301,0.002331,0,3.124318,0.070895,0,0,418,14,3,11,12,42
305,334,0,8,0,0,0,0,3,0,0,12,1,0,0,3,5,0,1,0,0,29,2,54,38,0.039547,0.019191,1,2.763981,-0.083670,1,1,522,29,14,0,6,45
334,305,0,6,0,0,0,0,2,0,0,3,5,0,0,4,0,0,2,1,1,9,4,39,27,0.007164,0.009465,1,2.895739,-0.040560,2,0,313,14,4,3,11,45
306,334,0,20,0,0,0,0,0,0,0,15,2,0,0,6,0,0,9,0,0,13,2,34,25,0.008364,0.010360,0,3.180940,-0.102316,0,1,473,26,2,0,7,55
334,306,0,10,0,0,0,0,0,0,0,3,5,0,0,1,0,0,6,1,0,15,2,41,28,0.285331,0.444994,0,3.136057,0.092152,2,1,428,13,0,3,22,56
307,334,0,6,4,0,0,0,7,0,0,12,4,1,0,11,1,0,0,0,0,12,2,52,39,0.005099,0.000957,1,2.825290,0.010641,1,0,488,27,7,3,10,41
334,307,0,3,0,0,0,0,2,0,0,6,3,0,0,9,0,0,6,1,0,5,2,33,25,0.027773,0.036056,0,3.448509,-0.107560,0,1,302,7,5,5,12,41
308,334,0,10,1,0,0,0,5,0,0,8,8,0,0,8,2,2,5,2,0,8,4,50,42,0.003500,0.003082,0,3.423827,-0.108051,0,0,459,22,3,3,9,37
334,308,0,12,0,0,0,0,2,0,0,9,10,1,0,6,1,1,12,2,0,15,2,59,44,0.005669,0.006119,0,3.395254,0.168327,0,1,576,26,1,6,4,38
309,334,0,9,0,0,0,0,0,0,0,4,2,0,1,2,0,1,2,4,0,9,1,60,38,0.022481,0.025800,0,2.829646,0.237346,0,1,441,23,5,3,10,50
334,309,0,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,4,0,39,24,0.038755,0.068512,0,2.771536,-0.076663,0,0,276,7,2,3,18,50
310,334,0,10,1,0,0,0,2,0,0,9,6,0,0,20,0,3,2,2,0,16,4,65,38,0.027467,0.023099,0,3.780177,0.169781,0,0,575,32,1,6,12,45
334,310,0,6,0,0,0,0,0,0,0,4,6,0,0,3,2,0,5,0,0,6,2,36,29,0.190983,0.296991,0,2.752733,-0.212439,0,0,329,9,1,1,12,45
311,334,0,6,0,0,0,0,3,0,0,7,12,0,0,12,1,5,10,4,0,20,1,43,35,0.000843,0.000540,0,2.665067,-0.084224,0,3,458,18,5,1,8,38
334,311,0,15,0,0,0,0,4,0,0,3,8,0,0,7,2,0,11,0,0,6,1,54,42,0.003947,0.001768,0,2.802151,0.088258,0,0,394,10,2,5,3,38
312,334,0,2,0,0,0,0,4,1,0,6,0,0,0,9,0,3,2,1,0,12,7,43,32,0.018539,0.006353,0,3.003400,0.058001,2,2,388,19,0,0,14,52
334,312,0,9,0,0,0,0,4,0,0,8,1,0,0,8,0,1,16,2,0,13,2,41,27,0.023841,0.026861,0,2.819012,-0.138433,0,0,483,11,0,6,5,53
313,334,0,0,0,0,0,0,9,1,0,8,4,2,0,2,0,0,3,1,0,3,3,35,29,0.013731,0.000074,0,2.950421,0.042141,0,2,306,13,1,0,15,39
334,313,0,2,0,0,0,0,13,2,0,15,5,2,0,13,0,3,3,1,0,7,2,46,34,0.227308,0.241855,1,3.229533,0.299280,1,2,550,33,2,4,8,38
314,334,0,10,0,0,0,4,1,0,1,6,6,0,0,6,1,9,13,3,0,15,4,44,37,0.034561,0.037357,0,2.835485,-0.069064,0,0,601,28,21,5,16,63
334,314,0,12,0,0,0,1,1,0,0,9,14,0,1,3,0,3,3,1,0,10,2,59,44,0.138928,0.158514,0,2.648580,-0.256398,0,0,512,26,2,4,13,64
315,334,0,11,0,0,0,0,0,0,0,3,2,0,0,2,0,1,9,1,0,7,4,36,28,0.034412,0.038543,0,3.162825,0.154883,1,0,352,18,4,1,11,51
334,315,1,20,0,0,0,0,3,0,0,14,7,0,1,4,1,1,9,1,0,9,2,62,48,0.003056,0.000170,0,2.934258,-0.193509,0,0,597,20,5,9,7,51
316,334,0,4,0,0,0,1,4,2,0,12,5,2,3,8,0,0,7,2,2,14,4,44,28,0.155838,0.152197,1,2.682522,-0.160778,2,4,479,12,4,2,26,54
334,316,0,1,0,0,0,2,4,0,0,12,6,0,0,7,0,2,2,1,0,8,2,74,56,0.077290,0.017746,5,2.618644,0.152271,3,4,480,18,1,5,10,54
317,334,0,9,0,0,0,1,3,0,0,9,2,4,0,2,1,4,12,0,10,4,1,62,39,0.034254,0.008967,1,3.092999,0.152940,1,6,443,11,1,0,15,48
334,317,0,10,0,0,1,0,4,0,0,11,5,0,0,4,6,0,10,1,0,11,1,69,51,0.019151,0.026997,4,2.891448,0.280939,5,0,488,24,5,4,11,49
318,334,0,23,0,0,0,0,1,0,0,4,4,0,0,0,0,0,0,0,1,13,0,48,31,0.174145,0.224095,0,2.809302,-0.011484,0,0,325,19,7,1,8,35
334,318,0,11,0,0,0,0,0,0,0,3,2,0,0,0,0,0,6,1,0,10,0,35,23,0.008440,0.011910,0,2.991184,-0.075114,0,0,386,9,3,5,13,35
301,335,0,0,0,0,0,0,6,0,0,9,6,0,0,14,1,0,2,1,1,10,2,44,39,0.001367,0.000003,2,3.834759,0.109634,2,0,451,11,3,4,7,37
335,301,0,1,0,0,0,0,6,0,0,15,7,3,0,8,0,3,2,1,0,6,2,65,56,0.038743,0.000396,0,2.767259,-0.180876,3,3,525,41,1,5,6,38
